avganncount,avgdeathsperyear,target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,binnedinc,medianage,medianagemale,medianagefemale,geography,percentmarried,pctnohs18_24,pcths18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctprivatecoveragealone,pctempprivcoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,pctmarriedhouseholds,birthrate,log_medincome,avg_cases_per_100,avg_deaths_per_100,case_fatality_rate,income_group,public_only_reliance,private_only_reliance,state,case_fatality_groups_three,case_fatality_groups_five,medincome_related_avg,residuals
70.0,28,186.9,506.1,49125,9027,13.2,2658.690595,"(48021.6, 51046.4]",45.1,43.1,47.3,"Greene County, Iowa",61.0,18.8,34.6,10.0,35.7,14.1,61.0,5.6,75.1,54.7,44.9,38.7,17.6,97.90712884,0.054501853,0.436014825,0.0,55.33486122,9.971346705,10.802123349171563,0.775451423507256,0.3101805694029024,0.4,Middle,Middle,High,Iowa,Middle,Middle,0.590259040392911,0.05548042209932691
84.0,29,151.8,492.9,61215,12435,6.7,0.0,"(54545.6, 61494.5]",42.2,40.5,44.0,"Grundy County, Iowa",62.7,9.0,24.5,14.7,35.3,17.4,54.5,3.9,82.9,63.5,54.9,30.3,10.8,98.29934714,0.411058274,0.378818409,0.10477956,58.69187729,6.03588907,11.022147536508015,0.6755126658624849,0.23321270607157218,0.34523809523809523,High,Low,High,Iowa,Low,Low,1.4586411280741767,0.032727585437998696
70.0,29,168.5,437.9,49507,10676,12.4,655.6762833,"(48021.6, 51046.4]",45.9,44.4,46.7,"Guthrie County, Iowa",59.6,7.0,30.7,10.4,39.3,13.7,61.7,5.4,74.4,54.2,44.5,35.9,15.6,97.71880819,0.754189944,0.148975791,0.456238361,54.80726628,4.965920156,10.809869352700158,0.6556762832521543,0.2716373173473211,0.4142857142857143,Middle,Low,High,Iowa,Middle,Middle,0.5732499863020096,0.06689352770934848
94.0,36,153.2,449.8,53691,15190,9.4,0.0,"(51046.4, 54545.6]",42.4,41.7,43.5,"Hamilton County, Iowa",59.2,10.5,35.0,14.1,33.2,14.5,61.3,3.8,71.8,51.7,42.4,36.5,16.4,93.65235013,0.666797411,2.235732497,2.333790939,55.92105263,2.258064516,10.891000668685518,0.618828176431863,0.2369980250164582,0.3829787234042553,High,Middle,Middle,Iowa,Middle,Low Middle,0.6249064175811807,0.024916847461030567
78.0,30,171.3,492.1,57682,10974,8.4,0.0,"(54545.6, 61494.5]",44.0,43.1,45.7,"Hancock County, Iowa",60.3,17.0,29.7,10.4,36.4,13.2,63.7,1.5,79.4,60.4,48.7,33.2,13.9,97.08799135,0.64911648,0.306527227,0.4056978,56.73015194,6.274509804,10.962700445421499,0.7107709130672498,0.2733734281027884,0.38461538461538464,High,Low,High,Iowa,Middle,Low Middle,1.1475548881526305,0.057741831436824265
122.0,49,169.8,487.9,53277,17367,11.7,115.1609374,"(51046.4, 54545.6]",44.7,42.1,46.9,"Hardin County, Iowa",55.2,12.0,32.9,12.5,34.9,13.1,58.8,4.9,78.1,60.7,52.7,31.3,12.4,95.77991146,1.023400218,0.960156385,0.983154142,54.84009752,4.732327714,10.883259997322705,0.7024817182011861,0.28214429665457474,0.4016393442622951,High,Low,High,Iowa,Middle,Middle,0.9035708350750862,0.06943094640030523
95.0,38,178.1,477.6,52824,14265,11.0,0.0,"(51046.4, 54545.6]",43.8,42.6,45.0,"Harrison County, Iowa",55.9,20.3,28.7,7.5,38.1,13.3,63.2,3.6,72.1,56.0,46.0,34.2,17.6,97.63599917,0.055298265,0.269579042,0.235017626,52.80428595,4.095334005,10.874720911874407,0.6659656501927795,0.2663862600771118,0.4,High,Middle,High,Iowa,Middle,Middle,0.6029894377529376,0.0431692420606436
122.0,49,183.1,484.9,50347,19950,13.3,0.0,"(48021.6, 51046.4]",40.7,38.9,42.5,"Henry County, Iowa",52.1,21.0,26.6,7.3,37.3,14.6,56.1,5.1,71.8,53.0,45.9,38.1,18.2,91.98705179,2.380478088,2.176294821,1.190239044,52.72202545,5.797101449,10.826694313452013,0.6115288220551378,0.2456140350877193,0.4016393442622951,High,Middle,High,Iowa,Middle,Middle,0.4860342878920808,0.043577468319070334
60.0,24,165.8,465.5,49837,9410,12.1,0.0,"(48021.6, 51046.4]",42.2,41.7,42.5,"Howard County, Iowa",56.9,20.9,26.2,3.5,44.0,7.9,63.5,3.4,74.4,54.3,44.0,36.1,15.2,98.25152728,0.326522014,0.221192332,0.105329682,53.52986811,6.748466258,10.816512959033314,0.6376195536663124,0.255047821466525,0.4,Middle,Low,High,Iowa,Middle,Middle,0.5869544727844865,0.05260781342363419
60.0,21,129.4,408.5,49696,9555,10.1,0.0,"(48021.6, 51046.4]",43.7,42.3,44.7,"Humboldt County, Iowa",58.1,11.6,26.3,10.2,37.1,13.5,60.6,4.8,75.8,56.4,46.5,36.5,16.0,97.96361381,0.134380815,0.237750672,0.206739715,53.0071599,5.386289445,10.813679725948413,0.6279434850863422,0.21978021978021978,0.35,Middle,Low,High,Iowa,Low,Low,0.6468449902953297,0.008353030775019643
57.0,19,159.8,548.4,53905,7028,10.9,0.0,"(51046.4, 54545.6]",45.1,43.5,47.4,"Ida County, Iowa",62.8,12.1,32.8,4.8,40.1,15.2,63.5,3.7,75.0,53.9,40.0,35.5,15.7,97.76552114,0.551548579,0.33941451,0.282845425,56.17542728,9.293394777,10.894978516973218,0.8110415480933408,0.2703471826977803,0.3333333333333333,High,Low,High,Iowa,Low,Low,0.7840703027380953,-0.01159661723529587
99.0,38,163.4,463.3,58234,16401,7.5,0.0,"(54545.6, 61494.5]",40.9,41.6,43.2,"Iowa County, Iowa",61.5,15.9,47.8,4.3,38.4,13.2,67.6,1.8,81.0,61.6,53.7,31.1,11.9,97.95643661,0.838228096,0.189672051,0.140724425,59.62751137,5.613126079,10.972224655585418,0.6036217303822937,0.2316931894396683,0.3838383838383838,High,Low,High,Iowa,Middle,Low Middle,1.2456171231089732,0.0635307933471212
146.0,54,191.7,543.5,50299,19444,11.3,1388.603168,"(48021.6, 51046.4]",44.5,43.2,46.2,"Jackson County, Iowa",57.5,15.1,35.2,6.0,44.8,10.4,61.2,4.4,74.1,50.9,42.2,35.2,15.2,97.30226855,0.178826896,0.40363785,0.051093399,53.30250208,6.349206349,10.8257404751745,0.750874305698416,0.2777206336144826,0.3698630136986301,High,Low,Middle,Iowa,Low,Low Middle,0.5920523101115073,0.0212397091183959
221.0,91,181.7,466.2,52750,36827,11.2,27.15399028,"(51046.4, 54545.6]",42.2,40.1,44.7,"Jasper County, Iowa",54.0,16.3,37.8,7.3,39.7,14.5,58.3,5.4,76.1,57.3,51.2,34.0,14.8,96.16620378,1.475793716,0.57452486,0.138866198,54.27720441,6.996052811,10.873319051338314,0.6001031851630597,0.24710131153773046,0.4117647058823529,High,Low,High,Iowa,Middle,Middle,0.7877622271270629,0.07134885466124091
90.0,37,163.0,423.6,41094,17555,16.9,56.96382797,"(40362.7, 42724.4]",42.5,38.8,45.3,"Jefferson County, Iowa",47.5,6.7,16.9,29.6,30.4,17.7,53.2,6.4,66.1,51.3,35.5,36.2,20.8,85.13685183,1.420487354,7.922392886,2.119182354,47.98206278,2.534226624,10.62361740442596,0.5126744517231557,0.21076616348618626,0.4111111111111111,Low,Middle,Middle,Iowa,Middle,Middle,-0.1659116385476736,0.029657993094388102
511.0,163,156.2,473.8,59946,144251,15.9,1310.21622,"(54545.6, 61494.5]",29.8,29.5,30.4,"Johnson County, Iowa",43.4,4.1,18.2,15.0,17.1,27.4,69.0,3.5,81.2,57.89396008377628,60.6,20.9,10.4,84.14684873,5.447660575,5.971915431,1.948564216,42.80662505,4.117879551,11.001199435961073,0.3542436447580953,0.11299748355297362,0.31898238747553814,High,Low,High,Iowa,Low,Low,1.326106633662485,-0.0005044576798122757
123.0,46,154.0,445.7,51558,20466,11.6,0.0,"(51046.4, 54545.6]",43.2,42.4,44.3,"Jones County, Iowa",57.0,18.5,23.8,8.0,39.6,12.4,59.2,5.0,77.7,52.66314233546916,47.5,33.8,14.6,95.61284047,1.916342412,0.408560311,0.364785992,55.70921552,5.726980992,10.850462666541278,0.6009967751392554,0.22476302159679468,0.37398373983739835,High,Low,Middle,Iowa,Low,Low Middle,0.8133983274608612,0.0401338513035841
67.0,28,169.3,466.9,48316,10163,13.5,0.0,"(48021.6, 51046.4]",44.3,43.1,45.5,"Keokuk County, Iowa",56.9,14.2,25.8,7.4,42.8,11.2,60.1,5.1,69.7,51.6,41.1,41.1,20.8,97.81362355,0.0,0.21377903,0.476144204,53.34713596,5.769230769,10.78551804772517,0.6592541572370363,0.27550920003935847,0.417910447761194,Middle,Middle,Middle,Iowa,Middle,Middle,0.3030702966653473,0.051230745790890986
111.0,36,138.4,480.0,52967,15165,9.6,0.0,"(51046.4, 54545.6]",46.1,45.1,47.3,"Kossuth County, Iowa",60.0,13.6,22.4,11.7,38.0,14.7,63.5,2.1,80.0,60.4,48.2,32.9,12.8,97.67670157,0.373036649,0.392670157,0.353403141,54.52922802,6.930346517,10.8774243571031,0.731948565776459,0.2373887240356083,0.32432432432432434,High,Low,High,Iowa,Low,Low,0.9799237339377692,-8.699284649937855e-05
241.0,92,181.3,509.2,44719,35089,17.7,0.0,"(42724.4, 45201]",42.9,41.1,44.8,"Lee County, Iowa",49.8,15.4,39.8,6.1,41.7,11.3,57.2,8.7,68.1,50.4,44.8,38.8,19.3,93.39534621,3.019593429,0.508920241,0.576776273,48.25839578,6.389732266,10.708153746219391,0.6868249308900225,0.2621904300493032,0.3817427385892116,Middle,Middle,Middle,Iowa,Middle,Low Middle,0.07855302734796668,0.00849707393161081
1082.0,396,169.4,474.8,62700,219916,9.3,386.5112134,"(61494.5, 125635]",37.1,36.0,38.0,"Linn County, Iowa",51.2,9.9,23.8,10.6,27.2,21.6,67.0,4.8,78.1,63.0,56.9,28.8,13.8,89.7465842,4.222211965,1.986244461,0.938884786,48.9784466,5.753829407,11.046116726621012,0.4920060386693101,0.18006875352407284,0.3659889094269871,High,Low,High,Iowa,Low,Low Middle,1.2948962172701783,0.03378051156499723
66.0,21,148.0,475.6,50924,11185,11.1,0.0,"(48021.6, 51046.4]",40.8,40.3,41.4,"Louisa County, Iowa",56.4,20.2,31.6,6.2,37.3,9.7,63.1,4.8,75.0,57.6,50.4,32.7,15.6,92.25445834,0.913849703,2.537485582,3.37148434,56.80816516,7.112970711,10.838089604181535,0.5900759946356727,0.18775145283862316,0.3181818181818182,High,Low,High,Iowa,Low,Low,0.6602731081797201,-0.026748132386811008
56.0,27,184.7,425.1,42582,8682,16.0,0.0,"(40362.7, 42724.4]",45.4,43.6,47.1,"Lucas County, Iowa",55.4,12.8,36.6,5.1,44.9,12.0,58.5,5.8,71.2,48.8,41.9,40.8,16.8,97.75512542,0.229068835,0.343603253,0.0,51.93039695,4.750593824,10.659186907753037,0.64501266989173,0.31098825155494125,0.48214285714285715,Middle,Middle,Middle,Iowa,High,High,0.13538668058781353,0.1216187451918958
70.0,24,151.7,478.3,61750,11745,7.9,0.0,"(61494.5, 125635]",38.4,36.6,40.5,"Lyon County, Iowa",65.2,13.4,33.7,10.9,37.1,15.4,68.2,2.4,78.7,60.3,46.8,28.3,11.0,97.33003497,0.059711678,0.324149109,0.818903011,63.45640569,6.586310805,11.030849254490224,0.5959982971477225,0.20434227330779056,0.34285714285714286,High,Low,High,Iowa,Low,Low,1.2836207951963046,0.01311098100288971
79.0,33,172.2,434.2,62230,15753,8.8,0.0,"(61494.5, 125635]",40.5,39.4,41.5,"Madison County, Iowa",60.7,20.2,18.5,17.2,38.9,16.4,64.4,5.7,80.4,63.7,55.5,28.1,12.1,97.43032473,0.581692662,1.003579647,0.204551266,58.52208835,4.930617065,11.038592477563263,0.5014917793436171,0.20948390782708054,0.4177215189873418,High,Low,High,Iowa,Middle,Middle,1.3833891082908014,0.09495169248834251
133.0,56,190.3,482.1,48584,22324,12.9,44.79483963,"(48021.6, 51046.4]",39.8,38.6,40.9,"Mahaska County, Iowa",53.3,7.0,30.8,7.0,37.6,16.6,61.8,8.0,74.7,58.3,48.4,34.2,16.7,95.46347562,1.384175746,1.134131095,0.437578139,51.51280062,3.880659295,10.791049537577411,0.5957713671385056,0.250851101953055,0.42105263157894735,Middle,Middle,High,Iowa,Middle,Middle High,0.549007396646437,0.07489156300644983
191.0,76,176.6,471.0,57046,33294,11.1,0.0,"(54545.6, 61494.5]",39.2,38.1,40.1,"Marion County, Iowa",57.7,8.2,25.2,7.0,35.7,17.5,65.3,4.0,81.2,63.7,55.9,30.4,12.7,96.29150626,0.547401347,1.0466795,0.41807026,57.94421328,4.504381161,10.95161323889698,0.5736769387877695,0.22826935784225388,0.39790575916230364,High,Low,High,Iowa,Middle,Middle,1.205673267604354,0.07841891400695322
239.0,99,180.9,467.0,50244,40746,13.0,908.0645953,"(48021.6, 51046.4]",38.9,37.5,40.8,"Marshall County, Iowa",55.3,24.7,30.4,5.9,32.9,13.9,60.9,6.3,70.8,52.3,47.5,37.4,19.1,84.40749963,1.730872516,2.888042576,8.949758313,55.07615872,7.694148618,10.824646415807143,0.5865606439895941,0.24296863495803267,0.41422594142259417,High,Middle,Middle,Iowa,Middle,Middle,0.43479534779818296,0.052060338799808314
88.0,34,194.9,486.0,59399,14844,9.7,0.0,"(54545.6, 61494.5]",41.9,41.3,43.2,"Mills County, Iowa",58.6,22.3,29.1,1.1,35.9,16.0,60.4,3.8,76.7,57.57585799585837,50.8,32.1,12.8,97.53734356,0.719956937,0.080742834,0.040371417,61.64104464,3.293509848,10.992032670192192,0.5928321207221773,0.2290487739153867,0.38636363636363635,High,Low,High,Iowa,Middle,Low Middle,1.0920637528724089,0.04841002115026105
67.0,25,129.6,426.7,52616,10832,11.5,0.0,"(51046.4, 54545.6]",43.7,42.1,45.9,"Mitchell County, Iowa",59.7,18.1,41.3,6.6,44.2,11.3,62.9,3.2,73.4,53.368032808865166,43.9,34.8,14.3,98.80133804,0.139379298,0.092919532,0.111503438,57.41165672,6.073648972,10.870775534981187,0.6185376661742984,0.2307976366322009,0.373134328358209,High,Low,High,Iowa,Low,Low Middle,0.6554013813042208,0.021638415102282038
71.0,27,165.0,483.2,43178,8979,14.3,0.0,"(42724.4, 45201]",47.0,45.2,49.8,"Monona County, Iowa",55.3,17.7,33.7,1.9,43.3,10.1,56.0,5.5,70.3,46.50788901642204,38.1,41.7,19.3,97.11707746,0.539172535,0.121038732,0.066021127,49.44348256,4.371921182,10.673086385256404,0.7907339347366076,0.3007016371533578,0.38028169014084506,Middle,Middle,Middle,Iowa,Middle,Low Middle,0.11787248250476548,0.016064224178278685
53.0,24,207.4,490.5,44705,7973,11.7,0.0,"(42724.4, 45201]",43.2,40.1,44.5,"Monroe County, Iowa",54.6,18.6,29.9,13.8,44.8,13.0,54.5,6.2,71.8,56.2,51.3,30.2,11.8,94.81379655,0.137465634,0.56235941,1.612096976,50.51112447,3.948220065,10.707840631169418,0.6647435093440361,0.3010159287595635,0.4528301886792453,Middle,Low,High,Iowa,High,Middle High,0.2517290977886414,0.09476831273602054
74.0,26,148.3,482.3,42046,10234,19.3,0.0,"(40362.7, 42724.4]",45.1,43.5,47.7,"Montgomery County, Iowa",55.6,21.4,36.9,2.1,37.6,10.9,55.2,9.6,67.9,45.6,37.6,43.4,21.2,95.86239847,0.0,0.028666985,1.299569995,50.62906725,6.811862836,10.646519536025071,0.7230799296462771,0.25405511041625956,0.35135135135135137,Middle,Middle,Middle,Iowa,Low,Low,-0.04184560899239384,-0.022715058642161612
232.0,84,170.9,480.5,54441,43011,11.4,0.0,"(51046.4, 54545.6]",38.2,37.1,39.2,"Muscatine County, Iowa",56.3,15.7,32.9,8.0,35.0,13.5,63.9,4.6,74.9,54.7,49.4,33.6,15.6,91.93950551,1.547316664,1.242047864,2.395544474,55.22178036,6.572520705,10.904872825443134,0.5393968984678338,0.19529887703145707,0.3620689655172414,High,Low,High,Iowa,Low,Low Middle,0.8016335631692426,0.01672864228065607
97.0,41,176.1,459.7,55968,13984,10.3,0.0,"(54545.6, 61494.5]",44.0,40.5,47.0,"O'Brien County, Iowa",61.6,20.7,21.4,2.4,37.7,13.7,64.6,2.8,73.8,56.3,46.2,35.1,16.4,94.79846722,0.510928186,0.844450752,2.39142776,57.01199201,7.056603774,10.93253537781833,0.693649885583524,0.2931922196796339,0.422680412371134,High,Middle,High,Iowa,Middle,Middle High,0.8133903326332483,0.07282598978703148
39.0,17,162.0,432.9,51423,6154,9.1,0.0,"(51046.4, 54545.6]",44.5,42.7,46.5,"Osceola County, Iowa",61.6,27.1,40.1,6.3,37.6,13.6,66.1,3.3,74.2,54.4,43.9,34.1,14.6,95.5240702,0.402511673,0.257607471,2.656577041,56.51685393,6.165540541,10.847840822175167,0.6337341566460838,0.2762430939226519,0.4358974358974359,High,Low,High,Iowa,High,Middle High,0.6434267695619114,0.08768450398515781
116.0,44,179.7,506.9,46927,15527,14.6,0.0,"(45201, 48021.6]",43.5,41.3,46.0,"Page County, Iowa",53.2,22.8,40.5,6.3,34.7,13.8,55.6,5.1,69.0,49.39722287821962,39.7,39.0,19.0,94.53384419,2.11366539,1.168582375,0.172413793,52.04957102,8.296346876,10.756348481750502,0.7470857216461647,0.28337734269337284,0.3793103448275862,Middle,Middle,Middle,Iowa,Middle,Low Middle,0.21251383178515232,0.00975803418159038
60.0,25,152.6,442.3,50600,9133,11.5,0.0,"(48021.6, 51046.4]",42.9,40.8,45.8,"Palo Alto County, Iowa",58.1,8.6,23.4,10.1,30.9,15.1,62.6,2.9,76.3,56.1,43.1,34.9,14.7,97.19808862,1.259774109,0.4018245,0.108601216,52.92934373,4.690117253,10.831706855275558,0.65695828314902,0.27373261797875836,0.4166666666666667,High,Low,High,Iowa,Middle,Middle,0.7078677170886775,0.07707156078146687
146.0,53,156.0,467.9,62745,24800,7.6,0.0,"(61494.5, 125635]",41.8,40.3,43.0,"Plymouth County, Iowa",60.0,17.7,29.0,7.5,35.6,16.0,67.0,3.4,78.8,61.9,51.2,30.3,14.1,96.80923832,0.506981049,0.342011025,0.95360721,58.16908454,5.573897844,11.046834172544408,0.5887096774193549,0.21370967741935484,0.363013698630137,High,Low,High,Iowa,Low,Low Middle,1.329638046294467,0.03367790944383997
48.0,18,142.7,443.6,49625,7008,12.9,0.0,"(48021.6, 51046.4]",47.3,46.2,47.8,"Pocahontas County, Iowa",56.4,7.8,40.6,10.8,38.9,14.2,60.6,4.9,73.7,51.33709958542295,39.6,37.3,15.8,96.50624386,1.361021468,0.126280342,0.575277115,49.32749453,6.177606178,10.812250017989491,0.684931506849315,0.2568493150684931,0.375,Middle,Low,Middle,Iowa,Low,Low Middle,0.5452773430251261,0.024735204747941386
2000.0,778,188.7,481.1,61028,467711,13.1,1231.529727,"(54545.6, 61494.5]",35.0,34.1,35.9,"Polk County, Iowa",51.1,12.6,29.1,14.2,25.3,25.1,68.3,5.8,74.6,58.514725025934354,55.6,29.9,16.5,85.38405594,6.242912313,3.942577851,1.506292429,48.58203096,6.46314994,11.019088054233093,0.4276144884340971,0.16634203600086378,0.389,High,Middle,High,Iowa,Middle,Low Middle,1.061094975360419,0.04242855875954632
530.0,204,183.8,492.9,51947,93671,12.3,213.5132538,"(51046.4, 54545.6]",39.2,37.7,40.6,"Pottawattamie County, Iowa",50.6,13.2,33.3,8.4,34.9,14.7,63.3,5.0,70.5,54.4,48.4,33.7,17.2,94.44819929,1.287374079,0.615793934,1.244461609,48.75555434,5.494453173,10.857979247025447,0.5658101226633643,0.21778351891193645,0.3849056603773585,High,Middle,High,Iowa,Middle,Low Middle,0.491430360048701,0.021508939750704392
100.0,43,154.2,390.3,52791,18550,12.1,0.0,"(51046.4, 54545.6]",40.9,39.2,42.2,"Poweshiek County, Iowa",49.8,7.0,18.5,2.8,36.8,15.3,54.5,4.8,77.1,58.5,50.1,32.5,14.8,94.83025929,1.160117616,2.090350174,0.251269714,50.51013468,4.270952928,10.874096000619872,0.5390835579514826,0.23180592991913748,0.43,High,Low,High,Iowa,High,Middle High,0.8364263849121316,0.09368787545844909
37.0,17,172.1,433.2,42854,5068,16.6,0.0,"(42724.4, 45201]",46.3,42.2,49.0,"Ringgold County, Iowa",58.6,20.2,29.8,4.2,35.5,14.4,53.9,4.8,70.4,47.7,33.3,39.8,14.9,97.78699862,0.237107291,0.474214582,0.019758941,56.69950739,8.44017094,10.66555426856067,0.7300710339384372,0.3354380426203631,0.4594594594594595,Middle,Low,Middle,Iowa,High,High,0.10911331641993735,0.09565236616484923
73.0,32,174.1,456.2,49513,10021,10.8,0.0,"(48021.6, 51046.4]",46.1,44.8,48.1,"Sac County, Iowa",59.3,16.2,27.3,11.0,39.3,14.9,63.3,4.0,77.6,57.4,44.8,33.3,13.3,97.9011979,0.702900703,0.0,0.316800317,54.53926464,8.116710875,10.809990540339168,0.7284702125536373,0.31932940824269035,0.4383561643835616,Middle,Low,High,Iowa,High,Middle High,0.7237758921002714,0.10409590318179124
913.0,346,185.1,501.4,54959,172126,12.2,360.2012479,"(54545.6, 61494.5]",37.6,36.6,38.6,"Scott County, Iowa",50.7,12.4,30.6,10.0,28.3,20.4,62.3,5.4,75.2,60.1,54.9,29.9,14.8,86.18892432,7.714978176,2.28949257,0.987681918,48.58438317,5.083188478,10.914342731679753,0.5304253860544019,0.20101553513124107,0.37897042716319823,High,Low,High,Iowa,Middle,Low Middle,0.8372338978204862,0.034861221930481245
80.0,29,138.5,446.8,55637,11927,9.6,0.0,"(54545.6, 61494.5]",46.6,45.3,47.4,"Shelby County, Iowa",57.3,14.4,26.3,5.6,36.8,16.1,63.9,2.9,75.2,54.8,43.7,35.4,14.6,96.07238159,0.19179453,0.483655771,1.692795197,53.55309909,3.811252269,10.926603726539177,0.6707470445208351,0.24314580363880273,0.3625,High,Low,High,Iowa,Low,Low Middle,0.8653903882299389,0.018390794767283003
160.0,57,140.7,427.3,60205,34937,7.5,28.62294988,"(54545.6, 61494.5]",33.3,32.6,34.1,"Sioux County, Iowa",60.4,8.9,21.3,9.1,31.9,17.9,72.2,1.8,80.2,58.04356760523967,51.1,24.6,11.2,92.53817845,0.434669217,0.736039874,4.929148918,66.62133447,5.625717566,11.00551068432632,0.45796719809943615,0.1631508143229241,0.35625,High,Low,High,Iowa,Low,Low Middle,1.2899010999523952,0.032659428165088544
340.0,117,152.5,451.8,52128,96021,19.5,1614.23022,"(51046.4, 54545.6]",25.9,24.8,27.7,"Story County, Iowa",41.5,1.6,11.4,12.1,18.8,27.3,63.9,5.5,86.7,73.3,62.5,18.7,7.8,88.01957558,2.429850619,6.55226209,0.338725878,44.69791928,3.565762635,10.861457511401772,0.35408920965205526,0.12184834567438373,0.34411764705882353,High,Low,High,Iowa,Low,Low,1.2597230256567167,0.04720129864105915
119.0,46,171.6,493.6,54957,17337,12.9,0.0,"(54545.6, 61494.5]",43.0,41.7,43.6,"Tama County, Iowa",58.5,16.5,40.1,10.0,41.0,11.2,60.1,5.6,75.2,57.4,48.1,32.3,14.1,88.68356313,0.509182448,0.26317295,1.287258997,56.56848306,6.724330357,10.91430634025357,0.6863932629636038,0.2653284882044183,0.3865546218487395,High,Low,High,Iowa,Middle,Low Middle,0.837150840326653,0.042445416616022524
46.0,19,181.3,475.5,46501,6205,13.1,0.0,"(45201, 48021.6]",43.7,40.9,45.9,"Taylor County, Iowa",62.3,14.7,41.3,4.9,42.0,10.3,62.4,4.4,68.3,49.1,38.7,37.6,17.5,95.87960728,0.209238693,0.611620795,1.738290681,55.57580175,5.024311183,10.747229096720554,0.7413376309427882,0.30620467365028203,0.41304347826086957,Middle,Middle,Middle,Iowa,Middle,Middle,0.16194955018564003,0.04061855893918098
73.0,31,173.4,431.6,44905,12469,12.8,882.1878258,"(42724.4, 45201]",40.6,39.7,41.5,"Union County, Iowa",51.2,21.8,26.1,6.0,40.0,11.5,64.1,5.4,71.4,51.6,43.1,37.4,16.8,97.36779324,0.986083499,0.333996024,0.007952286,47.6859659,7.681053402,10.71230442610505,0.5854519207634934,0.24861656909134655,0.4246575342465753,Middle,Middle,Middle,Iowa,Middle,Middle High,0.24125025550736584,0.06495416763152617
50.0,21,181.9,463.5,42555,7344,14.4,0.0,"(40362.7, 42724.4]",43.9,42.8,46.8,"Van Buren County, Iowa",60.6,25.6,23.8,8.2,43.5,9.5,54.5,6.6,65.1,46.00354363130009,37.0,38.7,19.5,97.92787944,0.605489774,0.24219591,0.08073197,60.39402174,7.260963336,10.658552635911061,0.6808278867102396,0.28594771241830064,0.42,Middle,Middle,Middle,Iowa,Middle,Middle High,-0.152199618464014,0.03444315530371589
231.0,86,182.7,516.3,42414,35173,16.7,398.0325818,"(40362.7, 42724.4]",39.8,38.1,41.5,"Wapello County, Iowa",52.2,22.8,21.0,5.7,36.7,11.1,57.1,8.0,67.9,49.8,44.7,38.9,18.9,92.01189296,2.061446977,0.897635566,3.508424182,49.41006003,6.180279523,10.65523377539901,0.6567537599863531,0.24450572882608818,0.3722943722943723,Middle,Middle,Middle,Iowa,Low,Low Middle,-0.02656303012708619,-0.0017720376991406939
254.0,89,170.6,495.8,67342,48626,6.3,226.2164274,"(61494.5, 125635]",38.4,37.2,39.5,"Warren County, Iowa",56.6,9.3,25.1,7.8,32.6,20.4,68.0,4.8,81.4,65.6,60.0,27.4,12.4,96.82806781,0.50271339,0.384922805,0.372302385,57.88772281,4.428405952,11.117539392303728,0.5223542960556081,0.18302965491712253,0.35039370078740156,High,Low,High,Iowa,Low,Low,1.6426455416899328,0.0317276009679634
135.0,49,160.4,479.6,56243,22247,10.2,1842.945116,"(54545.6, 61494.5]",41.5,40.4,42.8,"Washington County, Iowa",58.3,16.5,39.6,9.8,35.8,14.0,65.9,4.2,71.7,54.4,45.4,33.7,15.8,95.8895399,0.83117591,0.458736431,1.15819594,55.00111882,9.453503746,10.93743686787837,0.6068233919180114,0.22025441632579673,0.362962962962963,High,Low,High,Iowa,Low,Low Middle,0.7261916317961872,0.004490714351782166
